Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
t-HCOOH,Formic Acid,"11(4,8)-10(4,7)",247.6605214,-3.84465,122.13199,-3.2361
t-HCOOH,Formic Acid,"11(4,7)-10(4,6)",247.6720358,-3.84453,122.13311,-3.236
t-HCOOH,Formic Acid,"11(3,9)-10(3,8)",247.8309103,-3.81572,99.91637,-3.1753
t-HCOOH,Formic Acid,"11(3,8)-10(3,7)",248.2745794,-3.81338,99.96629,-3.1738
t-HCOOH,Formic Acid,"11(2,9)-10(2,8)",252.0786058,-3.77459,84.71461,-3.1194
t-HCOOH,Formic Acid,"10(1,10)-9(0,9)",252.3556537,-5.39924,60.17158,-4.7485
t-HCOOH,Formic Acid,"11(1,10)-10(1,9)",254.279788,-3.75274,76.66977,-3.0896
t-HCOOH,Formic Acid,"11(2,10)-11(1,11)",254.3824598,-5.57603,83.74049,-4.9233
t-HCOOH,Formic Acid,"16(1,15)-15(2,14)",255.5552246,-5.65788,153.84265,-4.9518
t-HCOOH,Formic Acid,"14(5,10)-15(4,11)",256.2636975,-6.07933,192.8375,-5.487
t-HCOOH,Formic Acid,"14(5,9)-15(4,12)",256.5171447,-6.07811,192.83757,-5.4862
t-HCOOH,Formic Acid,"12(1,12)-11(1,11)",257.9751535,-3.73163,83.91291,-3.0489
t-HCOOH,Formic Acid,"13(0,13)-12(1,12)",259.1798022,-5.33566,96.35147,-4.6395
t-HCOOH,Formic Acid,"8(4,5)-9(3,6)",260.3744472,-6.16499,89.72429,-5.6621
t-HCOOH,Formic Acid,"8(4,4)-9(3,7)",260.6990735,-6.16346,89.72433,-5.6611
t-HCOOH,Formic Acid,"12(0,12)-11(0,11)",262.1036304,-3.70923,82.77256,-3.0316
t-HCOOH,Formic Acid,"18(1,17)-18(1,18)",262.4636091,-5.82505,192.08978,-5.136
t-HCOOH,Formic Acid,"20(3,17)-20(2,18)",263.0581328,-5.29156,257.16691,-4.6531
t-HCOOH,Formic Acid,"3(2,2)-2(1,1)",263.7624008,-5.46375,19.19255,-5.2496
t-HCOOH,Formic Acid,"12(2,11)-12(1,12)",264.6476622,-5.53728,96.61389,-4.8838
t-HCOOH,Formic Acid,"12(2,11)-11(2,10)",268.2403559,-3.68995,96.61394,-3.0422
t-HCOOH,Formic Acid,"7(2,6)-7(0,7)",268.4132239,-6.3613,42.89531,-5.8579
t-HCOOH,Formic Acid,"19(3,16)-19(2,17)",268.6593878,-5.28091,235.18719,-4.6413
t-HCOOH,Formic Acid,"3(2,1)-2(1,2)",268.8305583,-5.45545,19.19982,-5.2494
t-HCOOH,Formic Acid,"11(1,11)-10(0,10)",269.0349072,-5.30229,71.53204,-4.6557
t-HCOOH,Formic Acid,"18(1,17)-18(0,18)",269.793391,-5.51865,192.08977,-4.8413
t-HCOOH,Formic Acid,"12(7,6)-11(7,5)",269.9289242,-3.84995,239.84038,-3.4122
t-HCOOH,Formic Acid,"12(6,7)-11(6,6)",269.9703037,-3.794,198.5861,-3.2966
t-HCOOH,Formic Acid,"12(5,7)-11(5,6)",270.062799,-3.75141,163.66688,-3.2036
t-HCOOH,Formic Acid,"12(4,9)-11(4,8)",270.2532614,-3.71886,135.10207,-3.13
t-HCOOH,Formic Acid,"12(4,8)-11(4,7)",270.274786,-3.71872,135.10411,-3.1299
t-HCOOH,Formic Acid,"12(3,10)-11(3,9)",270.4293119,-3.69493,112.89493,-3.0742
t-HCOOH,Formic Acid,"8(2,7)-8(0,8)",270.5151216,-6.24908,51.50434,-5.7071
t-HCOOH,Formic Acid,"12(3,9)-11(3,8)",271.1136302,-3.69164,112.97769,-3.0721
t-HCOOH,Formic Acid,"9(2,8)-9(0,9)",273.4336864,-6.15011,61.18316,-5.5784
t-HCOOH,Formic Acid,"19(6,14)-20(5,15)",274.7778013,-5.96337,319.58261,-5.4555
t-HCOOH,Formic Acid,"19(6,13)-20(5,16)",274.8720926,-5.96292,319.58267,-5.4552
t-HCOOH,Formic Acid,"18(3,15)-18(2,16)",274.9641576,-5.26786,214.35008,-4.6308
t-HCOOH,Formic Acid,"12(2,10)-11(2,9)",275.7009361,-3.65387,97.94604,-3.0197
t-HCOOH,Formic Acid,"13(2,12)-13(1,13)",275.7795505,-5.49733,110.54666,-4.8481
t-HCOOH,Formic Acid,"12(1,11)-11(1,10)",276.92925,-3.63955,89.96026,-2.9957
t-HCOOH,Formic Acid,"10(2,9)-10(0,10)",277.31128,-6.06174,71.92924,-5.4681
t-HCOOH,Formic Acid,"13(1,13)-12(1,12)",279.1821,-3.62699,97.31142,-2.9638
t-HCOOH,Formic Acid,"13(5,9)-14(4,10)",279.3153362,-5.9919,177.71046,-5.4453
t-HCOOH,Formic Acid,"13(5,8)-14(4,11)",279.4623962,-5.99127,177.71061,-5.4449
t-HCOOH,Formic Acid,"17(3,14)-17(2,15)",281.7000962,-5.25357,194.65015,-4.6224
t-HCOOH,Formic Acid,"11(2,10)-11(0,11)",282.2710387,-5.98163,83.74043,-5.3731
t-HCOOH,Formic Acid,"13(0,13)-12(0,12)",282.9398,-3.6083,96.35154,-2.9494
t-HCOOH,Formic Acid,"7(4,4)-8(3,5)",283.2055059,-6.12493,81.08644,-5.6996
t-HCOOH,Formic Acid,"7(4,3)-8(3,6)",283.3679461,-6.12419,81.08647,-5.6991
t-HCOOH,Formic Acid,"14(0,14)-13(1,13)",283.684586,-5.20242,110.92604,-4.5347
t-HCOOH,Formic Acid,"4(2,3)-3(1,2)",283.7719299,-5.42509,23.50518,-5.1391
t-HCOOH,Formic Acid,"12(1,12)-11(0,11)",285.8637324,-5.20982,83.91286,-4.5707
t-HCOOH,Formic Acid,"17(1,16)-16(2,15)",287.1133719,-5.47743,172.4489,-4.8222
t-HCOOH,Formic Acid,"19(1,18)-19(1,19)",287.5537576,-5.73443,212.75469,-5.0912
t-HCOOH,Formic Acid,"14(2,13)-14(1,14)",287.7627335,-5.45632,125.53578,-4.8158
t-HCOOH,Formic Acid,"12(2,11)-12(0,12)",288.4077642,-5.90828,96.61396,-5.2913
t-HCOOH,Formic Acid,"16(3,13)-16(2,14)",288.5985434,-5.23873,176.08055,-4.6165
t-HCOOH,Formic Acid,"13(2,12)-12(2,11)",290.3141,-3.58374,110.54669,-2.9563
t-HCOOH,Formic Acid,"13(8,5)-12(8,4)",292.4218763,-3.77031,301.44684,-3.4223
t-HCOOH,Formic Acid,"13(7,6)-12(7,5)",292.4442629,-3.71225,253.87532,-3.2954
t-HCOOH,Formic Acid,"13(11,3)-12(11,2)",292.4617,-4.11011,481.90675,-4.0234
t-HCOOH,Formic Acid,"13(6,7)-12(6,6)",292.5018431,-3.66738,212.62398,-3.1909
t-HCOOH,Formic Acid,"13(5,8)-12(5,7)",292.6238527,-3.63225,177.71049,-3.1054
t-HCOOH,Formic Acid,"13(4,10)-12(4,9)",292.8645,-3.60493,149.1573,-3.0371
t-HCOOH,Formic Acid,"13(4,9)-12(4,8)",292.9026,-3.60477,149.16115,-3.037
t-HCOOH,Formic Acid,"13(3,11)-12(3,10)",293.0277,-3.58473,126.95788,-2.985
t-HCOOH,Formic Acid,"19(1,18)-19(0,19)",293.4208272,-5.42716,212.7547,-4.7925
t-HCOOH,Formic Acid,"13(3,10)-12(3,9)",294.0432,-3.58028,127.08949,-2.9822
t-HCOOH,Formic Acid,"4(2,2)-3(1,3)",294.0589185,-5.41215,23.52696,-5.1413
t-HCOOH,Formic Acid,"15(3,12)-15(2,13)",295.4060742,-5.22405,158.63502,-4.6136
t-HCOOH,Formic Acid,"13(2,12)-13(0,13)",295.7820954,-5.84032,110.54668,-5.2208
t-HCOOH,Formic Acid,"18(6,13)-19(5,14)",297.8981048,-5.87376,299.04765,-5.3933
t-HCOOH,Formic Acid,"18(6,12)-19(5,15)",297.954859,-5.87358,299.04764,-5.3932
t-HCOOH,Formic Acid,"13(2,11)-12(2,10)",299.3744283,-3.54335,112.31367,-2.9315
t-HCOOH,Formic Acid,"13(1,12)-12(1,11)",299.4367782,-3.53602,104.33078,-2.9127
t-HCOOH,Formic Acid,"14(1,14)-13(1,13)",300.3406797,-3.53027,111.7254,-2.8879
t-HCOOH,Formic Acid,"15(2,14)-15(1,15)",300.575929,-5.41439,141.57791,-4.7866
t-HCOOH,Formic Acid,"14(3,11)-14(2,12)",301.8959153,-5.21031,142.30669,-4.6144
t-HCOOH,Formic Acid,"12(5,8)-13(4,9)",302.2513743,-5.91913,163.66687,-5.4191
t-HCOOH,Formic Acid,"12(5,7)-13(4,10)",302.3332149,-5.91882,163.66691,-5.4189
t-HCOOH,Formic Acid,"13(1,13)-12(0,12)",302.9424492,-5.12125,97.31151,-4.4927
t-HCOOH,Formic Acid,"5(2,4)-4(1,3)",302.9607256,-5.37499,28.89405,-5.0374
t-HCOOH,Formic Acid,"14(0,14)-13(0,13)",303.6871309,-3.51493,110.92606,-2.8761
t-HCOOH,Formic Acid,"14(2,13)-14(0,14)",304.4188272,-5.77676,125.53576,-5.1601
t-HCOOH,Formic Acid,"6(4,3)-7(3,4)",305.921609,-6.12511,73.52978,-5.7837
t-HCOOH,Formic Acid,"6(4,2)-7(3,5)",305.9954774,-6.12491,73.52973,-5.7836
t-HCOOH,Formic Acid,"15(0,15)-14(1,14)",307.7193972,-5.08297,126.49354,-4.4433
t-HCOOH,Formic Acid,"13(3,10)-13(2,11)",307.8784006,-5.19819,127.08948,-4.6196
t-HCOOH,Formic Acid,"14(2,13)-13(2,12)",312.3238627,-3.48601,125.53573,-2.8802
t-HCOOH,Formic Acid,"20(1,19)-20(1,20)",312.8503046,-5.64943,234.43421,-5.0516
t-HCOOH,Formic Acid,"12(3,9)-12(2,10)",313.2095718,-5.18813,112.97765,-4.6298
t-HCOOH,Formic Acid,"16(2,15)-16(1,16)",314.191954,-5.37173,158.66973,-4.7603
t-HCOOH,Formic Acid,"15(2,14)-15(0,15)",314.3091632,-5.71686,141.57789,-5.108
t-HCOOH,Formic Acid,"14(8,7)-13(8,6)",314.9310536,-3.63755,316.56115,-3.3118
t-HCOOH,Formic Acid,"14(7,8)-13(7,7)",314.9646671,-3.59067,268.99117,-3.1961
t-HCOOH,Formic Acid,"14(6,8)-13(6,7)",315.0415139,-3.55358,227.74349,-3.0994
t-HCOOH,Formic Acid,"14(5,9)-13(5,8)",315.1984484,-3.524,192.83757,-3.0195
t-HCOOH,Formic Acid,"14(4,11)-13(4,10)",315.4946714,-3.50051,164.29856,-2.9551
t-HCOOH,Formic Acid,"14(4,10)-13(4,9)",315.5591831,-3.50032,164.30554,-2.955
t-HCOOH,Formic Acid,"14(3,12)-13(3,11)",315.6209924,-3.48347,142.10529,-2.9061
t-HCOOH,Formic Acid,"14(3,11)-13(3,10)",317.0773034,-3.47753,142.30668,-2.9024
t-HCOOH,Formic Acid,"20(1,19)-20(0,20)",317.521373,-5.33796,234.43422,-4.7464
t-HCOOH,Formic Acid,"11(3,8)-11(2,9)",317.7968777,-5.1807,99.96631,-4.6459
t-HCOOH,Formic Acid,"18(1,17)-17(2,16)",318.4277592,-5.31447,192.08973,-4.7074
t-HCOOH,Formic Acid,"14(1,14)-13(0,13)",320.3432246,-5.03637,111.72542,-4.4213
t-HCOOH,Formic Acid,"5(2,3)-4(1,4)",320.4041819,-5.35882,28.94491,-5.045
t-HCOOH,Formic Acid,"17(6,12)-18(5,13)",320.923454,-5.79485,279.59671,-5.3419
t-HCOOH,Formic Acid,"17(6,11)-18(5,14)",320.9566499,-5.79481,279.59672,-5.3419
t-HCOOH,Formic Acid,"6(2,5)-5(1,4)",321.3356282,-5.32096,35.35789,-4.9451
t-HCOOH,Formic Acid,"15(1,15)-14(1,14)",321.4526314,-3.44054,127.15263,-2.8203
t-HCOOH,Formic Acid,"10(3,7)-10(2,8)",321.6009042,-5.1763,88.05113,-4.6688
t-HCOOH,Formic Acid,"14(1,13)-13(1,12)",321.7836766,-3.44092,119.77396,-2.8394
t-HCOOH,Formic Acid,"14(2,12)-13(2,11)",323.0597887,-3.4415,127.81807,-2.8533
t-HCOOH,Formic Acid,"15(0,15)-14(0,14)",324.3754909,-3.42806,126.49352,-2.8107
t-HCOOH,Formic Acid,"9(3,6)-9(2,7)",324.6324373,-5.17564,77.22831,-4.6999
t-HCOOH,Formic Acid,"11(5,7)-12(4,8)",325.0915425,-5.86124,150.70596,-5.4095
t-HCOOH,Formic Acid,"11(5,6)-12(4,9)",325.1349262,-5.86109,150.70603,-5.4094
t-HCOOH,Formic Acid,"16(2,15)-16(0,16)",325.4158171,-5.65988,158.66971,-5.0633
t-HCOOH,Formic Acid,"8(3,5)-8(2,6)",326.9449808,-5.17912,67.49481,-4.7406
t-HCOOH,Formic Acid,"5(4,2)-6(3,3)",328.5538988,-6.19303,67.05378,-5.945
t-HCOOH,Formic Acid,"5(4,1)-6(3,4)",328.5834531,-6.19289,67.05376,-5.9449
t-HCOOH,Formic Acid,"7(3,4)-7(2,5)",328.6238516,-5.18802,58.84796,-4.7935
t-HCOOH,Formic Acid,"6(3,3)-6(2,4)",329.7736995,-5.20464,51.28572,-4.8628
t-HCOOH,Formic Acid,"5(3,2)-5(2,3)",330.5064055,-5.23463,44.80658,-4.9569
t-HCOOH,Formic Acid,"4(3,1)-4(2,2)",330.9308327,-5.29325,39.40912,-5.0954
t-HCOOH,Formic Acid,"3(3,0)-3(2,1)",331.1451288,-5.44038,35.09216,-5.3457
t-HCOOH,Formic Acid,"3(3,1)-3(2,2)",331.2966153,-5.43989,35.09209,-5.3454
t-HCOOH,Formic Acid,"4(3,2)-4(2,3)",331.3833523,-5.29187,39.40897,-5.0946
t-HCOOH,Formic Acid,"5(3,3)-5(2,4)",331.555837,-5.23139,44.80615,-4.955
t-HCOOH,Formic Acid,"6(3,4)-6(2,5)",331.8548404,-5.19818,51.28431,-4.859
t-HCOOH,Formic Acid,"7(3,5)-7(2,6)",332.3273808,-5.17648,58.84441,-4.7867
t-HCOOH,Formic Acid,"8(3,6)-8(2,7)",333.0257314,-5.16024,67.48694,-4.7295
t-HCOOH,Formic Acid,"9(3,7)-9(2,8)",334.0063099,-5.14673,77.21274,-4.683
t-HCOOH,Formic Acid,"15(2,14)-14(2,13)",334.2658269,-3.39543,141.57787,-2.8126
t-HCOOH,Formic Acid,"10(3,8)-10(2,9)",335.3284814,-5.13427,88.02251,-4.6444
t-HCOOH,Formic Acid,"11(3,9)-11(2,10)",337.0533047,-5.1221,99.91642,-4.6121
t-HCOOH,Formic Acid,"15(8,7)-14(8,6)",337.4435631,-3.52027,332.75569,-3.2182
t-HCOOH,Formic Acid,"15(7,8)-14(7,7)",337.4905153,-3.48137,285.18808,-3.1105
t-HCOOH,Formic Acid,"15(6,9)-14(6,8)",337.5899421,-3.45006,243.94508,-3.0196
t-HCOOH,Formic Acid,"17(2,16)-17(0,17)",337.6795271,-5.60534,176.80766,-5.0251
t-HCOOH,Formic Acid,"15(5,10)-14(5,9)",337.7877599,-3.42473,209.04875,-2.944
t-HCOOH,Formic Acid,"15(1,15)-14(0,14)",338.1087251,-4.95498,127.15261,-4.3561
t-HCOOH,Formic Acid,"15(4,12)-14(4,11)",338.1436999,-3.40427,180.52685,-2.8827
t-HCOOH,Formic Acid,"15(3,13)-14(3,12)",338.2017968,-3.38982,158.3362,-2.8362
t-HCOOH,Formic Acid,"15(4,11)-14(4,10)",338.2486752,-3.40392,180.53879,-2.8825
t-HCOOH,Formic Acid,"7(2,6)-6(1,5)",338.9078981,-5.26589,42.89523,-4.8613
t-HCOOH,Formic Acid,"12(3,10)-12(2,11)",339.2422608,-5.10959,112.89486,-4.5849
t-HCOOH,Formic Acid,"15(3,12)-14(3,11)",340.2290482,-3.38196,158.63506,-2.8313
t-HCOOH,Formic Acid,"13(3,11)-13(2,12)",341.955998,-5.09639,126.95784,-4.562
t-HCOOH,Formic Acid,"16(1,16)-15(1,15)",342.5212248,-3.35676,143.59095,-2.76
t-HCOOH,Formic Acid,"18(2,17)-18(1,18)",343.6959211,-5.28505,195.98829,-4.7159
t-HCOOH,Formic Acid,"16(6,11)-17(5,12)",343.8651434,-5.72601,261.22932,-5.3012
t-HCOOH,Formic Acid,"16(6,10)-17(5,13)",343.8839491,-5.72598,261.22936,-5.3012
t-HCOOH,Formic Acid,"15(1,14)-14(1,13)",343.9524127,-3.35303,136.28091,-2.7746
t-HCOOH,Formic Acid,"16(0,16)-15(0,15)",345.0305959,-3.34686,143.05228,-2.7524
t-HCOOH,Formic Acid,"14(3,12)-14(2,13)",345.2531277,-5.08224,142.10517,-4.5428
t-HCOOH,Formic Acid,"15(2,13)-14(2,12)",346.7188893,-3.34721,144.45784,-2.784
t-HCOOH,Formic Acid,"10(5,6)-11(4,7)",347.8523053,-5.81984,138.82723,-5.419
t-HCOOH,Formic Acid,"10(5,5)-11(4,8)",347.8740181,-5.81971,138.82726,-5.4189
t-HCOOH,Formic Acid,"6(2,4)-5(1,5)",348.015233,-5.30381,35.45923,-4.9618
t-HCOOH,Formic Acid,"15(3,13)-15(2,14)",349.1890976,-5.06682,158.33634,-4.5267
t-HCOOH,Formic Acid,"19(1,18)-18(2,17)",349.3594911,-5.16664,212.75472,-4.6058
t-HCOOH,Formic Acid,"18(2,17)-18(0,18)",351.0257029,-5.55294,195.98829,-4.9927
t-HCOOH,Formic Acid,"16(3,14)-16(2,15)",353.8151635,-5.04996,175.65006,-4.5133
t-HCOOH,Formic Acid,"17(0,17)-16(1,16)",354.4482885,-4.87694,160.60172,-4.2937
t-HCOOH,Formic Acid,"8(2,7)-7(1,6)",355.6941703,-5.21128,51.50429,-4.7852
t-HCOOH,Formic Acid,"16(2,15)-15(2,14)",356.1372498,-3.31108,158.6698,-2.7526
t-HCOOH,Formic Acid,"16(1,16)-15(0,15)",356.254459,-4.87677,143.59094,-4.2966
t-HCOOH,Formic Acid,"17(3,15)-17(2,16)",359.1774748,-5.03164,194.04539,-4.5024
t-HCOOH,Formic Acid,"19(2,18)-19(1,19)",359.5032868,-5.24127,216.20771,-4.6975
t-HCOOH,Formic Acid,"16(9,7)-15(9,6)",359.935185,-3.45519,403.90329,-3.2562
t-HCOOH,Formic Acid,"16(8,9)-15(8,8)",359.9596292,-3.41485,350.03092,-3.1379
t-HCOOH,Formic Acid,"16(7,9)-15(7,8)",360.0221835,-3.38194,302.46636,-3.0362
t-HCOOH,Formic Acid,"16(6,10)-15(6,9)",360.1477553,-3.35509,261.22936,-2.9498
t-HCOOH,Formic Acid,"16(5,11)-15(5,10)",360.3930406,-3.333,226.34481,-2.8775
t-HCOOH,Formic Acid,"16(3,14)-15(3,13)",360.7633157,-3.30265,175.65001,-2.7742
t-HCOOH,Formic Acid,"16(4,13)-15(4,12)",360.8110241,-3.31487,197.84286,-2.8186
t-HCOOH,Formic Acid,"16(4,12)-15(4,11)",360.9761163,-3.31425,197.86287,-2.8182
t-HCOOH,Formic Acid,"16(3,13)-15(3,12)",363.5098734,-3.29273,176.08066,-2.7681
t-HCOOH,Formic Acid,"17(1,17)-16(1,16)",363.5498529,-3.27822,161.03852,-2.7063
t-HCOOH,Formic Acid,"18(3,16)-18(2,17)",365.3162787,-5.01173,213.52052,-4.4937
t-HCOOH,Formic Acid,"19(2,18)-19(0,19)",365.3703563,-5.50234,216.20771,-4.9654
t-HCOOH,Formic Acid,"17(0,17)-16(0,16)",365.6721517,-3.2703,160.6017,-2.7002
t-HCOOH,Formic Acid,"16(1,15)-15(1,14)",365.9271135,-3.27133,153.84252,-2.7173
t-HCOOH,Formic Acid,"15(6,9)-16(5,12)",366.7434028,-5.6668,243.94516,-5.2713
t-HCOOH,Formic Acid,"16(2,14)-15(2,13)",370.3174042,-3.25956,162.23017,-2.7227
t-HCOOH,Formic Acid,"9(5,4)-10(4,7)",370.5576544,-5.79784,128.03009,-5.4515
t-HCOOH,Formic Acid,"9(2,8)-8(1,7)",371.717615,-5.1576,61.18316,-4.7158
t-HCOOH,Formic Acid,"19(3,17)-19(2,18)",372.2652507,-4.9901,234.07361,-4.4869
t-HCOOH,Formic Acid,"17(1,17)-16(0,16)",374.773716,-4.80181,161.03851,-4.2427
t-HCOOH,Formic Acid,"20(2,19)-20(1,20)",375.9538574,-5.19736,237.46268,-4.6815
t-HCOOH,Formic Acid,"7(2,5)-6(1,6)",377.063962,-5.25093,43.07659,-4.8916
t-HCOOH,Formic Acid,"18(0,18)-17(1,17)",377.212331,-4.7871,179.14173,-4.2328
t-HCOOH,Formic Acid,"17(2,16)-16(2,15)",377.9358617,-3.23214,176.80767,-2.6994
t-HCOOH,Formic Acid,"20(1,19)-19(2,18)",379.7790693,-5.03208,234.43421,-4.5161
t-HCOOH,Formic Acid,"20(3,18)-20(2,19)",380.0509507,-4.96679,255.70205,-4.4819
t-HCOOH,Formic Acid,"20(2,19)-20(0,20)",380.6249258,-5.45336,237.4627,-4.9427
t-HCOOH,Formic Acid,"17(9,8)-16(9,7)",382.4439019,-3.35302,422.25768,-3.1806
t-HCOOH,Formic Acid,"17(8,9)-16(8,8)",382.4794737,-3.31877,368.38699,-3.0684
t-HCOOH,Formic Acid,"17(7,10)-16(7,9)",382.5600474,-3.29043,320.82617,-2.9713
t-HCOOH,Formic Acid,"17(6,11)-16(6,10)",382.7155885,-3.26705,279.59666,-2.8884
t-HCOOH,Formic Acid,"17(5,12)-16(5,11)",383.0156542,-3.2475,244.72653,-2.8187
t-HCOOH,Formic Acid,"17(3,15)-16(3,14)",383.2981729,-3.22115,194.04536,-2.7193
t-HCOOH,Formic Acid,"17(4,14)-16(4,13)",383.4954679,-3.2313,216.24769,-2.7618
t-HCOOH,Formic Acid,"17(4,13)-16(4,12)",383.7474112,-3.23047,216.27964,-2.7613
t-HCOOH,Formic Acid,"18(1,18)-17(1,17)",384.5421128,-3.20419,179.4935,-2.6585
t-HCOOH,Formic Acid,"18(0,18)-17(0,17)",386.3138953,-3.19797,179.14173,-2.6537
t-HCOOH,Formic Acid,"17(3,14)-16(3,13)",386.9275638,-3.20881,194.65017,-2.7118
t-HCOOH,Formic Acid,"10(2,9)-9(1,8)",387.009294,-5.10503,71.92928,-4.6523
t-HCOOH,Formic Acid,"17(1,16)-16(1,15)",387.695397,-3.19522,172.44898,-2.6669
t-HCOOH,Formic Acid,"14(6,8)-15(5,11)",389.5416558,-5.6174,227.74343,-5.2528
t-HCOOH,Formic Acid,"8(5,3)-9(4,6)",393.1932811,-5.80195,118.31414,-5.5148
t-HCOOH,Formic Acid,"18(1,18)-17(0,17)",393.6436772,-4.72975,179.4935,-4.1939
t-HCOOH,Formic Acid,"17(2,15)-16(2,14)",393.8260111,-3.17775,181.13065,-2.6686
t-HCOOH,Formic Acid,"3(3,1)-2(2,0)",398.6808801,-4.75074,35.09209,-4.7343
t-HCOOH,Formic Acid,"3(3,0)-2(2,1)",398.7116158,-4.75061,35.09213,-4.7342
t-HCOOH,Formic Acid,"19(0,19)-18(1,18)",399.634585,-4.7042,198.67291,-4.1796
t-HCOOH,Formic Acid,"18(2,17)-17(2,16)",399.6600711,-3.1581,195.98824,-2.6525
t-HCOOH,Formic Acid,"11(2,10)-10(1,9)",401.6096762,-5.05357,83.74045,-4.594
t-HCOOH,Formic Acid,"6(2,4)-5(0,5)",402.8549909,-6.23218,35.45931,-5.9518
t-HCOOH,Formic Acid,"18(9,9)-17(9,8)",404.9548742,-3.25997,441.69225,-3.1156
t-HCOOH,Formic Acid,"18(8,10)-17(8,9)",405.0033165,-3.23041,387.82391,-3.0081
t-HCOOH,Formic Acid,"18(7,11)-17(7,10)",405.1044822,-3.20574,340.26797,-2.9147
t-HCOOH,Formic Acid,"18(6,12)-17(6,11)",405.2940876,-3.18502,299.04771,-2.8345
t-HCOOH,Formic Acid,"19(1,19)-18(1,18)",405.5016545,-3.13437,198.95448,-2.6163
t-HCOOH,Formic Acid,"18(5,14)-17(5,13)",405.6428877,-3.16762,264.19331,-2.767
t-HCOOH,Formic Acid,"18(5,13)-17(5,12)",405.6571118,-3.1676,264.19485,-2.767
t-HCOOH,Formic Acid,"18(3,16)-17(3,15)",405.7988751,-3.14461,213.5206,-2.6708
t-HCOOH,Formic Acid,"18(4,15)-17(4,14)",406.1951824,-3.15303,235.74183,-2.7118
t-HCOOH,Formic Acid,"18(4,14)-17(4,13)",406.5694823,-3.15177,235.79188,-2.711
t-HCOOH,Formic Acid,"19(0,19)-18(0,18)",406.9643668,-3.12946,198.6729,-2.6125
t-HCOOH,Formic Acid,"8(2,6)-7(1,7)",407.7378213,-5.20226,51.80397,-4.8341
t-HCOOH,Formic Acid,"19(7,12)-20(6,15)",408.1869833,-5.50611,360.79218,-5.2251
t-HCOOH,Formic Acid,"18(1,17)-17(1,16)",409.2502489,-3.12408,192.08974,-2.6228
t-HCOOH,Formic Acid,"18(3,15)-17(3,14)",410.4843926,-3.12959,214.35018,-2.6618
t-HCOOH,Formic Acid,"13(6,7)-14(5,10)",412.2852273,-5.57861,212.6239,-5.247
t-HCOOH,Formic Acid,"19(1,19)-18(0,18)",412.8314363,-4.66065,198.95448,-4.1501
t-HCOOH,Formic Acid,"12(2,11)-11(1,10)",415.570244,-5.003,96.61394,-4.5402
t-HCOOH,Formic Acid,"7(5,2)-8(4,5)",415.7883158,-5.84502,109.67878,-5.6232
t-HCOOH,Formic Acid,"18(2,16)-17(2,15)",417.2203312,-3.10126,201.15406,-2.6212
t-HCOOH,Formic Acid,"4(3,2)-3(2,1)",421.0929969,-4.77007,39.40895,-4.6737
t-HCOOH,Formic Acid,"4(3,1)-3(2,2)",421.2472992,-4.76982,39.40902,-4.6736
t-HCOOH,Formic Acid,"19(2,18)-18(2,17)",421.3090202,-3.08824,216.20773,-2.6112
t-HCOOH,Formic Acid,"20(0,20)-19(1,19)",421.7609831,-4.62738,219.19559,-4.1334
t-HCOOH,Formic Acid,"20(1,20)-19(1,19)",426.4320515,-3.06814,219.41976,-2.5791
t-HCOOH,Formic Acid,"19(9,10)-18(9,9)",427.4682168,-3.17423,462.20746,-3.0594
t-HCOOH,Formic Acid,"19(8,11)-18(8,10)",427.5313754,-3.14845,408.34213,-2.9557
t-HCOOH,Formic Acid,"20(0,20)-19(0,19)",427.6280526,-3.06439,219.19559,-2.5762
t-HCOOH,Formic Acid,"19(7,12)-18(7,11)",427.6558633,-3.12666,360.7922,-2.8652
t-HCOOH,Formic Acid,"7(2,5)-6(0,6)",427.8083515,-6.04278,43.07652,-5.7365
t-HCOOH,Formic Acid,"19(6,13)-18(6,12)",427.8839149,-3.10819,319.58271,-2.7873
t-HCOOH,Formic Acid,"19(3,17)-18(3,16)",428.2579922,-3.07261,234.07363,-2.6283
t-HCOOH,Formic Acid,"19(5,15)-18(5,14)",428.2958785,-3.09252,284.74816,-2.7216
t-HCOOH,Formic Acid,"19(5,14)-18(5,13)",428.3191195,-3.09249,284.75086,-2.7216
t-HCOOH,Formic Acid,"19(4,16)-18(4,15)",428.9075914,-3.07917,256.32601,-2.6677
t-HCOOH,Formic Acid,"13(2,12)-12(1,11)",428.9550667,-4.95316,110.54664,-4.4904
t-HCOOH,Formic Acid,"19(4,15)-18(4,14)",429.4503589,-3.07752,256.40213,-2.6667
t-HCOOH,Formic Acid,"19(1,18)-18(1,17)",430.591803,-3.0573,212.75475,-2.5844
t-HCOOH,Formic Acid,"18(7,11)-19(6,14)",431.0158371,-5.45623,340.26798,-5.1912
t-HCOOH,Formic Acid,"20(1,20)-19(0,19)",432.299121,-4.59431,219.41977,-4.111
t-HCOOH,Formic Acid,"19(3,16)-18(3,15)",434.175293,-3.05455,235.18721,-2.6176
t-HCOOH,Formic Acid,"12(6,6)-13(5,9)",434.9804208,-5.55163,198.58617,-5.2556
t-HCOOH,Formic Acid,"20(4,16)-20(3,17)",436.4630337,-4.78933,278.11375,-4.395
